# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Feb  6 12:35:10 2021
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9286088,K04318.01,,CANDIDATE,CANDIDATE,0.9380,0,0,0,0,14.816292500,2.6310000e-04,-2.6310000e-04,138.3761000,1.270000e-02,-1.270000e-02,0.8570,0.0990,-0.6080,4.97300,0.36200,-0.36200,1.0820e+02,1.000e+01,-1.000e+01,1.57,2.500e-01,-2.100e-01,912.0,,,163.33,73.41,-49.91,12.50,1,q1_q17_dr25_tce,6356.00,115.00,-128.00,4.270,0.090,-0.110,1.3250,0.2140,-0.1750,293.938320,45.719021,12.583
6289344,K04319.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,160.412202200,9.9730000e-04,-9.9730000e-04,262.4002200,4.560000e-03,-4.560000e-03,0.9030,0.0050,-0.6340,4.92000,0.24100,-0.24100,2.5380e+03,1.170e+02,-1.170e+02,4.45,6.600e-01,-3.400e-01,270.0,,,1.26,0.62,-0.29,24.40,1,q1_q17_dr25_tce,5269.00,158.00,-142.00,4.620,0.030,-0.090,0.7270,0.1090,-0.0550,293.207730,41.698582,15.407
6937529,K04382.02,,CANDIDATE,CANDIDATE,,0,0,0,0,3.981670880,5.2620000e-05,-5.2620000e-05,134.9767000,1.080000e-02,-1.080000e-02,0.2076,0.2343,-0.2076,3.60900,0.28300,-0.28300,4.4700e+01,5.400e+00,-5.400e+00,0.79,3.800e-01,-9.000e-02,1356.0,,,798.79,1117.56,-264.03,10.30,,,6484.00,155.00,-225.00,4.377,0.067,-0.283,1.1730,0.5600,-0.1430,288.163970,42.481079,14.144
9883606,K04383.01,Kepler-1598 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,4.341953120,3.5500000e-05,-3.5500000e-05,134.1876700,6.660000e-03,-6.660000e-03,0.1180,0.3340,-0.1180,2.59800,0.20700,-0.20700,7.3300e+01,7.700e+00,-7.700e+00,0.94,3.000e-01,-1.300e-01,1236.0,,,552.70,519.44,-197.27,10.60,1,q1_q17_dr25_tce,6164.00,165.00,-220.00,4.378,0.090,-0.210,1.0900,0.3500,-0.1500,288.469090,46.783680,13.874
5860968,K04384.01,Kepler-1599 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,122.358116000,4.2020000e-03,-4.2020000e-03,134.3477000,1.900000e-02,-1.900000e-02,0.2550,0.1980,-0.2550,10.76800,0.69000,-0.69000,3.5280e+02,3.490e+01,-3.490e+01,2.15,6.100e-01,-4.100e-01,407.0,,,6.46,5.54,-2.70,12.20,1,q1_q17_dr25_tce,5998.00,180.00,-180.00,4.324,0.153,-0.187,1.1390,0.3240,-0.2160,286.220890,41.151249,14.945
3645438,K04385.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,7.298142000,5.4230000e-05,-5.4230000e-05,137.8567400,6.290000e-03,-6.290000e-03,0.4110,0.0590,-0.4110,3.02400,0.14600,-0.14600,3.7050e+02,2.940e+01,-2.940e+01,1.60,9.000e-02,-1.000e-01,786.0,,,90.04,17.03,-15.83,13.60,2,q1_q17_dr25_tce,5119.00,82.00,-82.00,4.508,0.060,-0.040,0.8340,0.0470,-0.0520,291.399380,38.787750,15.825
8480582,K04386.01,Kepler-1702 b,CONFIRMED,CANDIDATE,0.9670,0,0,0,0,18.501089800,1.5570000e-04,-1.5570000e-04,149.1756900,6.010000e-03,-6.010000e-03,0.7190,0.0460,-0.5120,3.17900,0.17000,-0.17000,4.2110e+02,3.380e+01,-3.380e+01,1.62,2.400e-01,-1.400e-01,555.0,,,22.40,11.10,-5.48,14.70,1,q1_q17_dr25_tce,5242.00,158.00,-142.00,4.613,0.030,-0.090,0.7340,0.1120,-0.0600,284.972500,44.567551,15.789
5197233,K04178.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,7.016016000,6.2950000e-03,-6.2950000e-03,133.9561000,8.730000e-02,-8.730000e-02,0.8900,0.1050,-0.6410,3.80000,13.20000,-13.20000,1.6900e+02,1.540e+02,-1.540e+02,1.72,5.000e-01,-2.200e-01,1138.0,,,396.43,340.45,-131.37,6.30,1,q1_q17_dr25_tce,6642.00,178.00,-218.00,4.390,0.062,-0.187,1.1360,0.3330,-0.1430,294.635160,40.322128,14.404
10936786,K04179.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.569961046,2.1940000e-06,-2.1940000e-06,131.8027300,3.810000e-03,-3.810000e-03,0.3430,0.1310,-0.3430,1.44600,0.11900,-0.11900,4.4200e+01,3.000e+00,-3.000e+00,1.04,2.600e-01,-3.800e-01,2743.0,,,13463.04,9803.62,-8717.14,18.90,1,q1_q17_dr25_tce,5814.00,158.00,-176.00,4.066,0.357,-0.127,1.5490,0.3810,-0.5710,298.463410,48.321850,13.333
7119481,K00566.03,,CANDIDATE,CANDIDATE,0.9640,0,0,0,0,42.068554000,1.0610000e-03,-1.0610000e-03,165.0211000,2.600000e-02,-2.600000e-02,0.0220,0.4410,-0.0220,5.72300,0.49600,-0.49600,1.8630e+02,1.890e+01,-1.890e+01,1.32,4.100e-01,-1.400e-01,541.0,,,20.28,19.05,-6.05,9.80,2,q1_q17_dr25_tce,6122.00,182.00,-200.00,4.487,0.054,-0.216,0.9640,0.3020,-0.1010,292.316010,42.626251,14.718
6938264,K04180.01,,FALSE POSITIVE,FALSE POSITIVE,1.0000,0,0,1,0,1.121634781,3.9690000e-06,-3.9690000e-06,132.3131100,2.960000e-03,-2.960000e-03,0.4090,0.0530,-0.4090,1.15500,0.11100,-0.11100,7.1500e+01,6.300e+00,-6.300e+00,0.60,3.000e-02,-4.000e-02,1225.0,,,529.90,131.86,-139.40,14.80,1,q1_q17_dr25_tce,4518.00,143.00,-159.00,4.589,0.042,-0.025,0.7200,0.0360,-0.0560,288.443050,42.456760,13.958
9899315,K04181.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.332569790,1.3150000e-05,-1.3150000e-05,132.0527900,8.850000e-03,-8.850000e-03,0.2070,0.2770,-0.2070,3.29300,0.24500,-0.24500,1.0420e+02,6.900e+00,-6.900e+00,0.97,3.000e-01,-1.000e-01,1692.0,,,1943.76,1779.52,-571.71,18.40,1,q1_q17_dr25_tce,6089.00,181.00,-199.00,4.495,0.050,-0.200,0.9500,0.2900,-0.0970,295.199830,46.731731,15.377
9541089,K04182.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,0.536650896,5.7500000e-07,-5.7500000e-07,131.7099310,8.430000e-04,-8.430000e-04,1.1750,0.1010,-0.0940,4.70200,0.12300,-0.12300,2.7320e+02,3.200e+00,-3.200e+00,18.45,4.900e+00,-2.090e+00,2163.0,,,5179.76,3975.37,-1538.72,117.80,1,q1_q17_dr25_tce,5819.00,145.00,-160.00,4.494,0.075,-0.188,0.8810,0.2340,-0.1000,297.274480,46.117908,13.956
3650049,K04249.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,397.736990000,1.1170000e-02,-1.1170000e-02,222.0316000,1.820000e-02,-1.820000e-02,0.8830,0.0130,-0.6410,11.76000,0.84400,-0.84400,1.1315e+03,8.720e+01,-8.720e+01,3.05,4.000e-01,-3.600e-01,211.0,,,0.47,0.21,-0.14,15.30,1,q1_q17_dr25_tce,5313.00,175.00,-143.00,4.521,0.099,-0.081,0.7680,0.1000,-0.0900,292.580870,38.709110,15.086
9641076,K04250.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.178186990,1.5270000e-05,-1.5270000e-05,132.0047700,6.150000e-03,-6.150000e-03,0.5530,0.4030,-0.3490,2.68600,0.16600,-0.16600,1.1580e+02,8.900e+00,-8.900e+00,1.03,2.700e-01,-1.600e-01,1347.0,,,776.45,601.66,-282.10,15.40,1,q1_q17_dr25_tce,5584.00,166.00,-149.00,4.428,0.120,-0.180,0.9320,0.2390,-0.1470,288.049800,46.358330,15.123
8741470,K04251.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,6.239683920,2.4420000e-05,-2.4420000e-05,133.7212400,3.070000e-03,-3.070000e-03,0.6790,0.0490,-0.5370,0.66800,0.18000,-0.18000,1.5590e+02,2.280e+01,-2.280e+01,1.55,4.100e-01,-3.000e-01,1060.0,,,299.03,235.11,-125.10,9.00,1,q1_q17_dr25_tce,5751.00,156.00,-156.00,4.303,0.180,-0.180,1.1430,0.3050,-0.2220,286.353390,44.961182,13.795
11125613,K02485.02,Kepler-1254 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,3.600828550,1.7250000e-05,-1.7250000e-05,134.0370000,3.550000e-03,-3.550000e-03,0.3950,0.0640,-0.3950,1.93800,0.12300,-0.12300,2.9630e+02,1.950e+01,-1.950e+01,1.36,4.000e-02,-9.000e-02,927.0,,,174.45,24.19,-32.29,17.90,1,q1_q17_dr25_tce,4838.00,77.00,-77.00,4.524,0.063,-0.018,0.7960,0.0270,-0.0540,285.173340,48.770039,15.311
10525049,K04252.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,15.571412100,1.0770000e-04,-1.0770000e-04,136.5852900,5.670000e-03,-5.670000e-03,0.3120,0.1390,-0.3120,2.29400,0.22200,-0.22200,1.7350e+02,1.720e+01,-1.720e+01,0.72,5.000e-02,-4.000e-02,399.0,,,5.98,1.27,-1.14,13.00,1,q1_q17_dr25_tce,3872.00,77.00,-84.00,4.714,0.027,-0.030,0.5570,0.0330,-0.0330,287.364040,47.785210,13.977
9896018,K02579.02,,CANDIDATE,CANDIDATE,0.9800,0,0,0,0,3.596450810,3.6440000e-05,-3.6440000e-05,132.7720900,7.610000e-03,-7.610000e-03,0.7810,0.1760,-0.5450,2.66100,0.21300,-0.21300,1.4960e+02,1.110e+01,-1.110e+01,1.66,2.900e-01,-2.300e-01,1327.0,,,732.82,323.35,-221.37,16.20,2,q1_q17_dr25_tce,5887.00,70.00,-79.00,4.292,0.120,-0.120,1.2350,0.2130,-0.1750,293.988710,46.718021,15.147
5095082,K04320.01,,CANDIDATE,CANDIDATE,0.5540,0,0,0,0,20.657944300,3.5090000e-04,-3.5090000e-04,145.6348000,1.320000e-02,-1.320000e-02,0.1880,0.2690,-0.1880,8.79800,0.40500,-0.40500,9.8200e+01,8.000e+00,-8.000e+00,1.27,2.300e-01,-2.900e-01,728.0,,,66.27,30.95,-29.23,14.10,1,q1_q17_dr25_tce,5468.00,81.00,-65.00,4.171,0.231,-0.116,1.3060,0.2300,-0.3060,290.499880,40.287689,14.216
12418891,K04321.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.760941405,4.1380000e-06,-4.1380000e-06,131.6297800,4.660000e-03,-4.660000e-03,0.2600,0.2080,-0.2600,1.77300,0.15200,-0.15200,1.8660e+02,1.540e+01,-1.540e+01,1.18,2.700e-01,-1.100e-01,1817.0,,,2591.44,1712.40,-714.29,15.20,1,q1_q17_dr25_tce,5629.00,152.00,-169.00,4.553,0.038,-0.152,0.8700,0.1930,-0.0830,296.471040,51.215221,15.855
3839294,K07669.01,,FALSE POSITIVE,FALSE POSITIVE,0.4090,1,0,0,0,137.665706000,1.8250000e-03,-1.8250000e-03,240.4461600,9.280000e-03,-9.280000e-03,0.0410,0.4160,-0.0410,3.73200,0.26600,-0.26600,5.3690e+02,5.400e+01,-5.400e+01,15.41,1.060e+00,-2.480e+00,720.0,,,63.38,12.08,-21.59,11.70,1,q1_q17_dr25_tce,4832.00,50.00,-79.00,2.953,0.030,-0.027,6.8970,0.4750,-1.1090,288.052920,38.937920,13.199
7698701,K04322.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,370.902370000,1.1500000e-02,-1.1500000e-02,205.0559000,2.350000e-02,-2.350000e-02,0.0566,0.4033,-0.0565,10.55800,0.62500,-0.62500,5.4580e+02,4.680e+01,-4.680e+01,1.97,8.000e-01,-1.500e-01,238.0,,,0.76,0.91,-0.18,14.70,,,5835.00,159.00,-159.00,4.554,0.029,-0.286,0.8470,0.3420,-0.0650,296.820070,43.388020,14.830
7698701,K04322.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,321.550870000,1.4610000e-02,-1.4610000e-02,241.8490000,2.700000e-02,-2.700000e-02,0.1608,0.2812,-0.1607,5.86300,0.85800,-0.85800,3.9700e+02,5.820e+01,-5.820e+01,1.68,6.900e-01,-1.200e-01,250.0,,,0.92,1.10,-0.22,8.20,,,5835.00,159.00,-159.00,4.554,0.029,-0.286,0.8470,0.3420,-0.0650,296.820070,43.388020,14.830
2830919,K04387.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,1.540389140,1.4980000e-05,-1.4980000e-05,132.0049400,5.800000e-03,-5.800000e-03,0.0430,0.4100,-0.0430,1.68300,0.21700,-0.21700,7.1800e+01,9.700e+00,-9.700e+00,0.84,2.400e-01,-1.300e-01,1638.0,,,1701.30,1418.98,-622.37,9.10,1,q1_q17_dr25_tce,5974.00,161.00,-179.00,4.422,0.101,-0.188,0.9890,0.2810,-0.1520,285.475340,38.099361,14.753
9588822,K04388.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,71.762363020,4.5890000e-05,-4.5890000e-05,170.0950820,5.270000e-04,-5.270000e-04,0.0520,0.0850,-0.0360,29.43500,0.01710,-0.01710,8.5919e+03,8.200e+00,-8.200e+00,25.76,7.210e+00,-1.563e+01,665.0,,,46.35,39.26,-39.88,1134.30,1,q1_q17_dr25_tce,5529.00,168.00,-140.00,3.685,0.712,-0.178,2.8170,0.7890,-1.7090,292.134280,46.202419,12.045
2997459,K04389.01,,CANDIDATE,CANDIDATE,0.5710,0,0,0,0,16.336886300,1.6770000e-04,-1.6770000e-04,132.2081600,7.230000e-03,-7.230000e-03,0.0660,0.3760,-0.0660,3.59700,0.19700,-0.19700,2.2590e+02,2.090e+01,-2.090e+01,1.27,3.400e-01,-1.900e-01,642.0,,,40.22,42.68,-18.18,12.10,1,q1_q17_dr25_tce,5410.00,334.00,-371.00,4.490,0.094,-0.175,0.8590,0.2350,-0.1260,293.130980,38.159679,15.050
8330207,K04390.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,1.636682620,1.0510000e-05,-1.0510000e-05,131.6458600,5.410000e-03,-5.410000e-03,1.2200,7.1890,-0.5180,1.90700,0.23500,-0.23500,9.2170e+02,8.860e+01,-8.860e+01,103.99,3.636e+01,-4.847e+01,2562.0,,,10160.30,10682.43,-7631.10,12.90,1,q1_q17_dr25_tce,5234.00,158.00,-174.00,3.436,0.402,-0.234,3.7390,1.3070,-1.7430,300.924840,44.249680,16.494
5881813,K02744.02,,CANDIDATE,CANDIDATE,0.5790,0,0,0,0,11.615625000,1.5280000e-04,-1.5280000e-04,131.9684300,8.230000e-03,-8.230000e-03,0.9770,0.0070,-0.7050,2.23300,0.36200,-0.36200,1.9120e+02,2.800e+01,-2.800e+01,2.84,4.300e-01,-1.000e+00,905.0,,,158.69,65.40,-95.39,8.80,2,q1_q17_dr25_tce,5332.00,88.00,-72.00,4.083,0.368,-0.092,1.4530,0.2180,-0.5100,293.527560,41.111439,15.162
11560897,K02365.02,Kepler-430 c,CONFIRMED,CANDIDATE,0.9470,0,0,0,0,110.978266000,3.3330000e-03,-3.3330000e-03,147.0226000,1.880000e-02,-1.880000e-02,0.0740,0.3820,-0.0740,11.31200,0.65000,-0.65000,1.5020e+02,1.200e+01,-1.200e+01,1.86,3.100e-01,-3.800e-01,463.0,,,10.84,4.75,-4.34,14.00,2,q1_q17_dr25_tce,5883.00,79.00,-79.00,4.149,0.176,-0.095,1.5290,0.2560,-0.3130,292.808650,49.579441,13.848
10858737,K04183.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,0.952378454,5.9510000e-06,-5.9510000e-06,131.8599900,5.010000e-03,-5.010000e-03,0.9960,0.0570,-0.6830,3.89200,0.36000,-0.36000,4.3800e+01,3.000e+00,-3.000e+00,1.46,4.300e-01,-2.500e-01,2528.0,,,9651.76,8362.08,-3967.61,17.40,3,q1_q17_dr25_tce,6963.00,192.00,-264.00,4.250,0.124,-0.186,1.3750,0.4040,-0.2350,290.706510,48.226559,13.541
6752002,K04184.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,6.080037140,1.6680000e-05,-1.6680000e-05,136.8826200,2.280000e-03,-2.280000e-03,0.2540,0.1960,-0.2540,1.30800,0.08350,-0.08350,1.8400e+02,1.240e+01,-1.240e+01,1.07,9.000e-02,-1.200e-01,808.0,,,100.72,32.86,-29.28,17.70,1,q1_q17_dr25_tce,4991.00,149.00,-134.00,4.513,0.082,-0.060,0.8040,0.0690,-0.0890,281.898130,42.285870,13.473
7257966,K04185.01,,CANDIDATE,CANDIDATE,0.9920,0,0,0,0,3.035206175,5.1700000e-06,-5.1700000e-06,132.3291000,1.340000e-03,-1.340000e-03,0.9650,0.0060,-0.6830,0.61820,0.08340,-0.08340,6.9690e+02,4.390e+01,-4.390e+01,3.59,8.000e-01,-3.700e-01,1143.0,,,403.53,275.65,-115.90,19.10,1,q1_q17_dr25_tce,5505.00,164.00,-164.00,4.503,0.063,-0.158,0.8730,0.1950,-0.0900,282.335630,42.845440,15.556
3644738,K07660.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,358.968440000,2.9220000e-02,-2.9220000e-02,295.8289000,4.730000e-02,-4.730000e-02,0.1510,0.3020,-0.1510,21.71000,1.40000,-1.40000,8.0780e+02,7.040e+01,-7.040e+01,2.70,7.000e-01,-3.000e-01,263.0,,,1.13,0.86,-0.35,13.30,1,q1_q17_dr25_tce,6117.00,170.00,-212.00,4.496,0.046,-0.184,0.9470,0.2440,-0.1040,291.227600,38.771351,15.360
9406892,K04186.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,2.213164370,1.3860000e-05,-1.3860000e-05,132.7128100,5.810000e-03,-5.810000e-03,0.6720,0.0330,-0.5090,3.87400,0.18900,-0.18900,1.1610e+02,5.100e+00,-5.100e+00,0.95,1.800e-01,-1.200e-01,1374.0,,,841.98,506.58,-269.40,27.90,1,q1_q17_dr25_tce,5921.00,178.00,-160.00,4.465,0.135,-0.149,0.8300,0.1600,-0.1070,292.969820,45.905579,14.400
9202434,K04253.01,,CANDIDATE,CANDIDATE,,0,0,0,0,173.257837200,8.1670000e-04,-8.1670000e-04,194.4584000,3.920000e-03,-3.920000e-03,1.9038,0.0241,-0.7369,2.02700,0.26600,-0.26600,6.8700e+02,7.010e+01,-7.010e+01,117.29,7.268e+01,-1.322e+01,376.0,,,4.73,8.87,-1.51,13.50,1,q1_q17_dr24_tce,6392.00,147.00,-228.00,4.399,0.057,-0.351,1.1620,0.7200,-0.1310,283.725520,45.676849,14.201
8487645,K04254.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,0.530967987,1.9210000e-06,-1.9210000e-06,131.7233600,3.500000e-03,-3.500000e-03,0.0930,0.3870,-0.0930,1.81200,0.10700,-0.10700,2.6900e+01,1.300e+00,-1.300e+00,1.08,3.100e-01,-2.000e-01,4196.0,,,73103.16,61299.22,-33623.61,24.10,1,q1_q17_dr25_tce,8473.00,237.00,-407.00,4.123,0.112,-0.168,2.0520,0.5810,-0.3880,288.850280,44.596939,12.717
10407482,K04255.01,Kepler-1577 b,CONFIRMED,CANDIDATE,0.9740,0,0,0,0,6.305583870,6.5360000e-05,-6.5360000e-05,131.5305800,9.390000e-03,-9.390000e-03,0.6010,0.3590,-0.3830,2.61900,0.27600,-0.27600,1.9310e+02,2.420e+01,-2.420e+01,2.52,1.360e+00,-1.360e+00,1125.0,,,378.90,631.53,-306.81,9.50,1,q1_q17_dr25_tce,4934.00,148.00,-133.00,3.927,0.658,-0.282,1.7560,0.9470,-0.9470,292.955260,47.573101,15.056
5817613,K04256.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,4.205860800,1.4920000e-04,-1.4920000e-04,132.2913000,3.040000e-02,-3.040000e-02,0.4380,0.0320,-0.4320,7.39000,0.65100,-0.65100,1.8200e+02,1.740e+01,-1.740e+01,1.14,3.000e-01,-1.000e-01,1012.0,,,248.04,202.41,-67.46,13.30,1,q1_q17_dr25_tce,5590.00,186.00,-186.00,4.560,0.031,-0.178,0.8390,0.2200,-0.0730,298.484250,41.069210,15.892
7901016,K04257.01,,CANDIDATE,CANDIDATE,0.7000,0,0,0,0,41.675750900,5.9930000e-04,-5.9930000e-04,169.7910000,1.170000e-02,-1.170000e-02,0.2560,0.1810,-0.2560,10.84800,0.33600,-0.33600,1.4200e+02,7.100e+00,-7.100e+00,2.10,5.100e-01,-9.500e-01,690.0,,,53.72,38.64,-39.24,22.60,1,q1_q17_dr25_tce,5745.00,156.00,-156.00,3.957,0.465,-0.155,1.7630,0.4280,-0.7960,295.133300,43.631432,13.340
5385410,K04323.01,,CANDIDATE,CANDIDATE,0.9100,0,0,0,0,11.495895670,7.2450000e-05,-7.2450000e-05,139.3805300,5.630000e-03,-5.630000e-03,0.2950,0.1490,-0.2950,2.25600,0.15500,-0.15500,1.0830e+02,9.500e+00,-9.500e+00,1.59,4.600e-01,-4.200e-01,1057.0,,,295.46,255.66,-156.16,13.20,1,q1_q17_dr25_tce,6290.00,170.00,-208.00,4.133,0.252,-0.168,1.5060,0.4440,-0.4000,297.581940,40.531300,13.582
9910942,K04324.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,8.480332600,1.7240000e-04,-1.7240000e-04,135.8598000,1.830000e-02,-1.830000e-02,0.5560,0.4120,-0.3400,5.91800,0.55800,-0.55800,3.5600e+01,3.900e+00,-3.900e+00,1.35,2.600e-01,-4.600e-01,1390.0,,,882.07,527.66,-540.43,11.00,1,q1_q17_dr25_tce,6245.00,172.00,-191.00,3.826,0.308,-0.103,2.1790,0.4300,-0.7360,298.824950,46.713531,12.797
7749002,K04325.01,,CANDIDATE,CANDIDATE,0.8680,0,0,0,0,0.609926502,2.4370000e-06,-2.4370000e-06,131.8034700,3.090000e-03,-3.090000e-03,0.2400,0.2180,-0.2400,1.25290,0.09690,-0.09690,1.3380e+02,1.050e+01,-1.050e+01,1.12,3.700e-01,-1.200e-01,2141.0,,,4990.14,4831.82,-1553.05,15.30,1,q1_q17_dr25_tce,5936.00,176.00,-211.00,4.501,0.039,-0.221,0.9650,0.3120,-0.1040,290.391720,43.440338,15.682
10924340,K04326.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,0.750744255,9.9500000e-07,-9.9500000e-07,132.1826100,1.320000e-03,-1.320000e-03,1.1540,0.6330,-0.0900,1.79210,0.05550,-0.05550,1.7060e+02,4.100e+00,-4.100e+00,17.07,5.560e+00,-1.480e+00,2074.0,,,4387.10,4198.22,-1150.86,50.40,2,q1_q17_dr25_tce,6187.00,169.00,-188.00,4.499,0.041,-0.230,0.9370,0.3050,-0.0810,293.808840,48.365620,13.941
5371777,K04327.01,Kepler-1589 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0,0.991659646,7.9460000e-06,-7.9460000e-06,131.5368600,4.870000e-03,-4.870000e-03,0.7650,0.1960,-0.5310,2.21500,0.18300,-0.18300,7.7300e+01,6.800e+00,-6.800e+00,1.19,2.000e-01,-1.300e-01,2102.0,,,4614.18,1950.29,-1169.03,13.50,1,q1_q17_dr25_tce,6117.00,73.00,-92.00,4.315,0.084,-0.126,1.2440,0.2050,-0.1360,294.441800,40.571678,14.978
3848083,K07670.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,8.479526600,3.5400000e-04,-3.5400000e-04,138.1276000,4.090000e-02,-4.090000e-02,0.1360,0.3250,-0.1360,6.05200,0.90000,-0.90000,1.6330e+02,2.420e+01,-2.420e+01,1.18,3.300e-01,-1.100e-01,865.0,,,132.02,109.18,-39.30,8.00,1,q1_q17_dr25_tce,5841.00,163.00,-225.00,4.520,0.046,-0.196,0.9310,0.2600,-0.0870,290.815890,38.970921,15.994
